uniqueCell_ID,POINT_X,POINT_Y,country,countryGID,GID_1,province,lcc2000,lcc2005,lcc2008,lcc2011,lcc2014,suitability,treecover,acc_min,urban
4225,101.466199123,22.534916619,China,CHN,CHN.30_1,"",3,3,3,3,3,0.00192646123468876,7.03586959838867,45.6832504272461,0
4226,100.731539123,22.532826619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000953362847212702,45.460865020752,272.195190429688,0
4227,100.733719123,22.532826619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000976638519205153,47.8786926269531,278.188323974609,0
4228,100.735899123,22.532826619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000999914249405265,48.4673919677734,284.181457519531,0
4229,100.770779123,22.532826619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000905730528756976,53.1531982421875,423.125274658203,0
4230,100.772959123,22.532826619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00089337833924219,36.9476318359375,425.215057373047,0
4231,100.775139123,22.532826619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000882777851074934,64.2643966674805,427.304809570312,0
4232,100.777319123,22.532826619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000872177304700017,64.1233825683594,429.394592285156,0
4233,100.779499123,22.532826619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000864604895468801,46.4103622436524,432.782257080078,0
4234,100.781679123,22.532826619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000873860670253635,42.9202003479004,441.233581542969,0
4235,100.783859123,22.532826619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000883116445038468,45.8814086914063,449.684906005859,0
4236,100.786039123,22.532826619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00089237216161564,57.4396095275879,458.13623046875,0
4237,100.788219123,22.532826619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000895706180017442,57.1466941833496,467.986663818359,0
4238,100.790399123,22.532826619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000887010246515274,52.1048812866211,480.106475830078,0
4239,100.792579123,22.532826619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000878314313013107,60.6673049926758,492.226257324219,0
4240,100.794759123,22.532826619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000869618379510939,71.5639572143555,504.346038818359,0
4241,100.796939123,22.532826619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000871721131261438,53.6440658569336,515.455871582031,0
4242,100.799119123,22.532826619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.000884314184077084,28.280933380127,525.768127441406,0
4243,100.801299123,22.532826619,China,CHN,CHN.30_1,"",17,17,17,17,17,0.00089690723689273,14.1239376068115,536.080383300781,0
4244,100.803479123,22.532826619,China,CHN,CHN.30_1,"",17,17,17,17,17,0.000909500289708376,17.887092590332,546.392639160156,0
4245,100.805659123,22.532826619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.000845437287352979,57.2936515808106,551.120727539063,0
4246,100.807839123,22.532826619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.000746060453820974,59.6676368713379,553.84716796875,0
4247,100.810019123,22.532826619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000646683620288968,57.7038688659668,556.573669433594,0
4248,100.812199123,22.532826619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000547306728549302,59.5343475341797,559.300109863281,0
4249,100.814379123,22.532826619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000556188228074461,64.2294006347656,555.122985839844,0
4250,100.816559123,22.532826619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000582403561566025,54.7166366577149,550.292175292969,0
4251,100.818739123,22.532826619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000608618895057589,59.0301971435547,545.461364746094,0
4252,100.820919123,22.532826619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000636099313851446,64.358528137207,540.115356445313,0
4253,100.823099123,22.532826619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000694462738465518,54.4677658081055,529.615539550781,0
4254,100.825279123,22.532826619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00075282616307959,53.0176239013672,519.11572265625,0
4255,100.827459123,22.532826619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000811189529486001,56.570426940918,508.615936279297,0
4256,100.829639123,22.532826619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000848785042762756,51.7878875732422,498.997283935547,0
4257,100.831819123,22.532826619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.000811321602668613,59.1791725158691,491.782348632813,0
4258,100.833999123,22.532826619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.00077385816257447,58.1870880126953,484.567413330078,0
4259,100.836179123,22.532826619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.000736394722480327,28.5398292541504,477.352447509766,0
4260,100.838359123,22.532826619,China,CHN,CHN.30_1,"",3,3,3,3,3,0.000719899253454059,11.7372264862061,475.343627929688,0
4261,100.840539123,22.532826619,China,CHN,CHN.30_1,"",3,3,3,3,3,0.000735641457140446,7.73405694961548,479.811462402344,0
4262,100.842719123,22.532826619,China,CHN,CHN.30_1,"",3,3,3,3,3,0.000751383660826832,39.9283561706543,484.279327392578,0
4263,100.844899123,22.532826619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.000767125806305558,55.6806755065918,488.747161865234,0
4264,100.847079123,22.532826619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.000761031522415578,37.6177215576172,495.898620605469,0
4265,100.849259123,22.532826619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.000738562201149762,54.7314147949219,504.674041748047,0
4266,100.851439123,22.532826619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000716092879883945,75.6812973022461,513.449462890625,0
4267,100.853619123,22.532826619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000693623558618128,61.2365951538086,522.224914550781,0
4268,100.855799123,22.532826619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000676609110087156,67.8603515625,530.895935058594,0
4269,100.857979123,22.532826619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000661424244754016,78.159294128418,539.540832519531,0
4270,100.860159123,22.532826619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000646239437628537,65.5115203857422,548.185791015625,0
4271,100.862339123,22.532826619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000631054572295398,64.4725494384766,556.830749511719,0
4272,100.864519123,22.532826619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000601084844674915,74.3387222290039,556.35498046875,0
4273,100.866699123,22.532826619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000569937168620527,58.355525970459,555.671508789063,0
4274,100.868879123,22.532826619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000538789434358478,49.8322067260742,554.988098144531,0
4275,100.871059123,22.532826619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000510958663653582,46.0910453796387,554.577087402344,0
4276,100.873239123,22.532826619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000511835911311209,47.2949905395508,555.650207519531,0
4277,100.875419123,22.532826619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000512713100761175,46.4476089477539,556.723327636719,0
4278,100.877599123,22.532826619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000513590348418802,56.2455902099609,557.796447753906,0
4279,100.879779123,22.532826619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000512336846441031,45.800952911377,561.235656738281,0
4280,100.881959123,22.532826619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000505629868712276,36.5936737060547,569.425415039063,0
4281,100.884139123,22.532826619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000498922949191183,52.5638580322266,577.615112304688,0
4282,100.886319123,22.532826619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00049221602967009,53.380859375,585.804809570313,0
4283,100.888499123,22.532826619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000484095158753917,62.2825622558594,596.028625488281,0
4284,100.890679123,22.532826619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000474303204100579,53.5308494567871,608.207946777344,0
4285,100.892859123,22.532826619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000464511249447241,53.899600982666,620.38720703125,0
4286,100.895039123,22.532826619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000454719323897734,61.4774780273438,632.566467285156,0
4287,100.897219123,22.532826619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000440847361460328,66.169548034668,641.554809570313,0
4288,100.899399123,22.532826619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000424637109972537,68.8646697998047,649.0908203125,0
4289,100.901579123,22.532826619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000408426858484745,86.6549301147461,656.626831054688,0
4290,100.903759123,22.532826619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000392216636100784,86.8591384887695,664.162841796875,0
4291,100.905939123,22.532826619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.000397889729356393,79.7634429931641,657.919860839844,0
4292,100.908119123,22.532826619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.000408594496548176,45.9361915588379,649.518920898438,0
4293,100.910299123,22.532826619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.000419299234636128,38.6355972290039,641.117980957031,0
4294,100.912479123,22.532826619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.000430004001827911,52.3803253173828,632.766052246094,0
4295,100.914659123,22.532826619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.000473735388368368,69.4437942504883,625.533508300781,0
4296,100.916839123,22.532826619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.000517786073032767,59.5721817016602,618.300964355469,0
4297,100.919019123,22.532826619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.000561836815904826,64.0248336791992,611.068420410156,0
4298,100.921199123,22.532826619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.000606236048042774,53.782398223877,602.782165527344,0
4299,100.923379123,22.532826619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.000652363756671548,61.3034591674805,590.745483398438,0
4300,100.925559123,22.532826619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.000698491523507983,69.3202514648438,578.708862304688,0
4301,100.927739123,22.532826619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.000744619232136756,64.1358642578125,566.672241210938,0
4302,100.929919123,22.532826619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.000771279388573021,33.1492881774902,555.069519042969,0
4303,100.932099123,22.532826619,China,CHN,CHN.30_1,"",3,3,3,3,3,0.000761006085667759,36.9942245483398,544.126586914063,0
4304,100.934279123,22.532826619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.000750732782762498,57.4966850280762,533.183715820313,0
4305,100.936459123,22.532826619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.000740459479857236,59.2515678405762,522.240844726563,0
4306,100.938639123,22.532826619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.000696816656272858,69.0552520751953,510.391967773438,0
4307,100.940819123,22.532826619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000622682389803231,77.5758666992188,497.870971679688,0
4308,100.942999123,22.532826619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000548548065125942,74.1796722412109,485.349975585938,0
4309,100.945179123,22.532826619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000474413740448654,79.4246444702149,472.828979492188,0
4310,100.947359123,22.532826619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000473210995551199,76.7785491943359,459.885620117188,0
4311,100.949539123,22.532826619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000503278977703303,77.7867050170899,446.802581787109,0
4312,100.951719123,22.532826619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000533346959855408,80.8892135620117,433.719543457031,0
4313,100.953899123,22.532826619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000563414942007512,81.5875930786133,420.636505126953,0
4314,100.956079123,22.532826619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000628648442216218,78.1863403320313,408.152740478516,0
4315,100.958259123,22.532826619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000698801479302347,78.0348663330078,395.714904785156,0
4316,100.960439123,22.532826619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000768954458180815,84.1064758300781,383.277069091797,0
4317,100.962619123,22.532826619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000836440536659211,80.4699020385742,370.990112304688,0
4318,100.964799123,22.532826619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000857787323184311,68.2739791870117,359.973175048828,0
4319,100.966979123,22.532826619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000879134167917073,67.2404022216797,348.956237792969,0
4320,100.969159123,22.532826619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000900481012649834,76.7917785644531,337.939270019531,0
4321,100.971339123,22.532826619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000919269921723753,78.6865768432617,328.266906738281,0
4322,100.973519123,22.532826619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00092959200264886,78.1716842651367,321.991516113281,0
4323,100.975699123,22.532826619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000939914025366306,76.1512298583984,315.716156005859,0
4324,100.977879123,22.532826619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000950236106291413,68.1922988891602,309.440795898438,0
4325,100.980059123,22.532826619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000963439408224076,48.4577598571777,302.837799072266,0
4326,100.982239123,22.532826619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.000980799435637891,36.7853927612305,295.851684570313,0
4327,100.984419123,22.532826619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.000998159521259367,64.0397644042969,288.865570068359,0
4328,100.986599123,22.532826619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00101551949046552,65.8468475341797,281.879455566406,0
4329,100.988779123,22.532826619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000980911194346845,76.6362609863281,273.868988037109,0
4330,100.990959123,22.532826619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000909701979253441,75.3644790649414,265.278045654297,0
4331,100.993139123,22.532826619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000838492764160037,76.0932388305664,256.687133789063,0
4332,100.995319123,22.532826619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000767283549066633,77.6423873901367,248.09619140625,0
4333,100.997499123,22.532826619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000716134090907872,72.6932373046875,237.875442504883,0
4334,100.999679123,22.532826619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000671176880132407,76.6196517944336,227.286407470703,0
4335,101.001859123,22.532826619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000626219669356942,75.3541641235352,216.697372436523,0
4336,101.004039123,22.532826619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000581262458581477,76.6926498413086,206.108337402344,0
4337,101.006219123,22.532826619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000615688040852547,76.3507385253906,195.788131713867,0
4338,101.008399123,22.532826619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000655046605970711,67.3719177246094,185.469787597656,0
4339,101.010579123,22.532826619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.000694405171088874,67.5705032348633,175.151458740234,0
4340,101.012759123,22.532826619,China,CHN,CHN.30_1,"",2,2,8,8,8,0.000733528228010982,76.9329605102539,165.14013671875,0
4341,101.014939123,22.532826619,China,CHN,CHN.30_1,"",2,2,8,8,8,0.000770905404351652,83.6068267822266,156.623260498047,0
4342,101.017119123,22.532826619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.000808282638899982,82.6555328369141,148.106399536133,0
4343,101.019299123,22.532826619,China,CHN,CHN.30_1,"",2,2,8,8,8,0.000845659873448312,84.7655715942383,139.58952331543,0
4344,101.021479123,22.532826619,China,CHN,CHN.30_1,"",2,2,8,8,8,0.000891423725988716,84.5871505737305,131.829437255859,0
4345,101.023659123,22.532826619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.000957111828029156,66.0535278320313,125.48851776123,0
4346,101.025839123,22.532826619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.00102279998827726,20.8075790405273,119.147598266602,0
4347,101.028019123,22.532826619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.00108848803211004,12.9994535446167,112.806686401367,0
4348,101.030199123,22.532826619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.00114841386675835,6.40846395492554,103.109252929688,0
4349,101.032379123,22.532826619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.00120193511247635,3.98689341545105,90.3770370483399,0
4350,101.034559123,22.532826619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.00125545635819435,7.20530700683594,77.6448211669922,0
4351,101.036739123,22.532826619,China,CHN,CHN.30_1,"",14,14,14,14,14,0.00130897760391235,4.16645812988281,64.9126052856445,0
4352,101.038919123,22.532826619,China,CHN,CHN.30_1,"",14,14,14,14,14,0.00137998233549297,21.8018951416016,54.9768142700195,0
4353,101.041099123,22.532826619,China,CHN,CHN.30_1,"",12,12,12,12,12,0.00146036094520241,6.93675565719605,46.2250480651856,0
4354,101.043279123,22.532826619,China,CHN,CHN.30_1,"",5,5,8,8,8,0.00154073967132717,0.285425454378128,37.4732818603516,0
4355,101.045459123,22.532826619,China,CHN,CHN.30_1,"",12,12,12,12,12,0.00162111828103662,0.274475932121277,28.7215156555176,0
4356,101.047639123,22.532826619,China,CHN,CHN.30_1,"",5,5,5,5,5,0.00158408831339329,0.222220584750175,25.3425121307373,0
4357,101.049819123,22.532826619,China,CHN,CHN.30_1,"",5,5,8,8,8,0.00152272789273411,0.673717677593231,22.6967697143555,0
4358,101.051999123,22.532826619,China,CHN,CHN.30_1,"",17,17,17,17,17,0.00146136758849025,0,20.0510292053223,0
4359,101.054179123,22.532826619,China,CHN,CHN.30_1,"",17,17,17,17,17,0.00140032079070807,0,17.5568447113037,0
4360,101.056359123,22.532826619,China,CHN,CHN.30_1,"",17,17,17,17,17,0.00139383191708475,0,17.5568447113037,0
4361,101.058539123,22.532826619,China,CHN,CHN.30_1,"",5,5,8,8,8,0.00138734315987676,0.379344642162323,17.5568447113037,0
4362,101.060719123,22.532826619,China,CHN,CHN.30_1,"",5,5,5,5,5,0.00138085428625345,2.3692684173584,17.5568447113037,0
4363,101.062899123,22.532826619,China,CHN,CHN.30_1,"",17,17,17,17,17,0.00137951970100403,1.80437660217285,18.1553211212158,0
4364,101.065079123,22.532826619,China,CHN,CHN.30_1,"",17,17,17,17,17,0.00140118296258152,0.0718266218900681,20.7057723999023,0
4365,101.067259123,22.532826619,China,CHN,CHN.30_1,"",5,5,5,5,5,0.001422846224159,0,23.2562236785889,0
4366,101.069439123,22.532826619,China,CHN,CHN.30_1,"",5,5,5,5,5,0.00144450948573649,0,25.8066749572754,0
4367,101.071619123,22.532826619,China,CHN,CHN.30_1,"",5,5,5,5,5,0.0014568711631,8.35293865203857,29.1643962860107,0
4368,101.073799123,22.532826619,China,CHN,CHN.30_1,"",12,12,12,12,12,0.00145272922236472,48.1454315185547,33.6741142272949,0
4369,101.075979123,22.532826619,China,CHN,CHN.30_1,"",8,8,8,8,8,0.00144858739804477,62.8619117736816,38.1838302612305,0
4370,101.078159123,22.532826619,China,CHN,CHN.30_1,"",8,8,8,8,8,0.00144444545730948,56.2350082397461,42.6935501098633,0
4371,101.080339123,22.532826619,China,CHN,CHN.30_1,"",8,8,8,8,8,0.00143353524617851,48.2561378479004,49.5475463867188,0
4372,101.082519123,22.532826619,China,CHN,CHN.30_1,"",8,8,8,8,8,0.00141680869273841,65.9064102172852,58.0346794128418,0
4373,101.084699123,22.532826619,China,CHN,CHN.30_1,"",8,8,8,8,8,0.00140008225571364,50.1048278808594,66.5218124389649,0
4374,101.086879123,22.532826619,China,CHN,CHN.30_1,"",3,3,3,3,3,0.00138335570227355,58.2601661682129,75.0089492797852,0
4375,101.089059123,22.532826619,China,CHN,CHN.30_1,"",3,3,3,3,3,0.00137968536000699,51.4704666137695,83.9247131347656,0
4376,101.091239123,22.532826619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.00138121424242854,52.4752807617188,92.9708557128906,0
4377,101.093419123,22.532826619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.00138274324126542,10.1206903457642,102.016990661621,0
4378,101.095599123,22.532826619,China,CHN,CHN.30_1,"",17,17,17,17,17,0.00138427212368697,6.01001024246216,111.063133239746,0
4379,101.097779123,22.532826619,China,CHN,CHN.30_1,"",2,2,8,8,8,0.00134086818434298,13.3034534454346,117.76261138916,0
4380,101.099959123,22.532826619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.00129205582197756,1.56041789054871,124.323257446289,0
4381,101.102139123,22.532826619,China,CHN,CHN.30_1,"",2,2,8,8,8,0.00124324345961213,22.7828769683838,130.883895874023,0
4382,101.104319123,22.532826619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.00119825860019773,24.4194850921631,137.621551513672,0
4383,101.106499123,22.532826619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00120417587459087,68.0207748413086,145.638900756836,0
4384,101.108679123,22.532826619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00121009314898402,82.8490524291992,153.656234741211,0
4385,101.110859123,22.532826619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00121601042337716,77.1421585083008,161.673583984375,0
